,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.0,0.5145354629051685,-0.5665664374276971,-0.4572435899233618,0.6778483491928378,-0.388360382949126,0.6244166965720885,-0.2135476774336669,0.5027354867257123,-0.32465772456774983,0.09007927297570238,0.9102565646608237,0.5474437833813808,0.6722183455133571,0.4723164520172707,-0.5217148282542449,0.6674606138400814,-0.09420814106305259,0.5898296359853582,0.2821631865277851,0.49776638674930535,-0.3911295798636568,-0.5968508742492838,-0.005651558889575565
1,0.5145354629051685,1.0,0.1518706785662758,0.4162499664916578,0.970205917004609,0.5351901825092624,0.9869823697126366,0.6629263928694088,0.9866091018239019,0.5358864801498149,0.8975345705067435,0.6606735944099827,0.9921528526324388,0.9531254633102979,0.9944243983747658,0.4077370651102177,0.9793561570994188,0.7589769424238269,0.9889855282580641,-0.5147858949913172,0.9362599933350465,0.46770502085078725,0.23408658140221628,0.8333737473013394
2,-0.5665664374276971,0.1518706785662758,1.0,0.9404544533826413,-0.04132332135545242,0.4992483816784338,0.0644039352324494,0.6870740331708021,0.22614835124144256,0.6757480002125592,0.4858553385921102,-0.5194030136814297,0.10913203682276228,-0.08934002212681438,0.21636570465304442,0.7851364642939159,-0.010747793219142428,0.6296178898678925,0.11453327327573594,-0.8639572831900838,-0.006806488502137872,0.6991323789744748,0.8599205976602435,0.5109415806364735
3,-0.4572435899233618,0.4162499664916578,0.9404544533826413,1.0,0.22539605654303757,0.7343495870546984,0.3189332459183673,0.8742119594761056,0.46106882075718825,0.8527016561592049,0.7306337540735262,-0.3255950070742321,0.37475964286952956,0.1825306223006046,0.469072281994009,0.8978532234070334,0.25123591742147894,0.8345855121926852,0.3622809858385895,-0.9396161337998774,0.2992978309869041,0.8407849268091768,0.900301494626997,0.7694502294947716
4,0.6778483491928378,0.970205917004609,-0.04132332135545242,0.22539605654303757,1.0,0.3733423310573688,0.9792939645012618,0.4888664035636217,0.9374970301314699,0.35940423790572584,0.7857761256016682,0.8180321839669967,0.9840023452828384,0.9935315597460501,0.9441407351934741,0.24050843004414285,0.9893953369346413,0.5959920462245957,0.9854262769188694,-0.37704752132331726,0.9544936801303098,0.34602776835767063,0.07889528875730843,0.7151023742100051
5,-0.388360382949126,0.5351901825092624,0.4992483816784338,0.7343495870546984,0.3733423310573688,1.0,0.43001642520339867,0.8852686439606363,0.5078637672466045,0.8994287069329868,0.8004848205319051,-0.13872993318133459,0.4919232489219035,0.3634093965404803,0.5598965858862495,0.817786962398258,0.39578301339213157,0.8615331294377634,0.4306385297440265,-0.6342391154043804,0.5497205504821536,0.7722869226396312,0.6724385568465379,0.8815901090882645
6,0.6244166965720885,0.9869823697126366,0.0644039352324494,0.3189332459183673,0.9792939645012618,0.43001642520339867,1.0,0.5972450843850853,0.9833183758279637,0.4706992700055988,0.82262872928227,0.7160816811492722,0.9762888166074359,0.9537857351365477,0.9819928833673272,0.2673588472567411,0.9966502974287941,0.6995787400736317,0.9826038813569573,-0.41344664889295024,0.9088585018174509,0.3341848377914808,0.09874249710281699,0.7615166100800512
7,-0.2135476774336669,0.6629263928694088,0.6870740331708021,0.8742119594761056,0.4888664035636217,0.8852686439606363,0.5972450843850853,1.0,0.6971188099627279,0.9811973808552721,0.8634704818700062,-0.09429035138040208,0.5994198223581737,0.4352634089447561,0.7136418467450157,0.7647134217344076,0.5432396042343867,0.9888525738817393,0.575102362097337,-0.7669567789660803,0.5509162956915865,0.7138316164808235,0.659999011322363,0.9323828805096552
8,0.5027354867257123,0.9866091018239019,0.22614835124144256,0.46106882075718825,0.9374970301314699,0.5078637672466045,0.9833183758279637,0.6971188099627279,1.0,0.5678571359455998,0.8838825165408831,0.5933428827045665,0.9635620362625922,0.9048488768033742,0.9964040422330647,0.3874582016825647,0.9659583335436603,0.7913085688316476,0.9704673929780445,-0.5276635905926736,0.868383615991751,0.42256610129921995,0.2239961684664083,0.8190764117453887
9,-0.32465772456774983,0.5358864801498149,0.6757480002125592,0.8527016561592049,0.35940423790572584,0.8994287069329868,0.4706992700055988,0.9811973808552721,0.5678571359455998,1.0,0.7678174806701873,-0.21654072059960938,0.4673231692795211,0.3030543195479784,0.5892523290649787,0.738122217077901,0.4170888177238319,0.9447923561801805,0.43578722589458946,-0.7067245011070944,0.44911898472618783,0.6809768374286465,0.6498353173804545,0.879595325657052
