,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,1.0,-0.7555778657204388,0.9131207044506872,0.920199400306329,-0.6788876718033844,0.5441566507954004,0.6168492239900822,0.6869499081473275,-0.10924753189890075,0.9748803765920543,0.8420195622762552,-0.6456314205673184,0.9196712489013509,0.9514352893021356,0.7888319463048025,,0.967630423575517,0.7898246752104341,0.0762022226770815,0.8254508565862054,0.8803240601435386,0.729991534450966,-0.11468731486959483,0.8432417138816284,0.9815926778105728,-0.12065432807089041,0.6787099517220889,-0.0672998853074677,0.8835947743677125,0.9505997575539165,0.10127958214102711,-0.838480524085699,0.9270711872084519
1,-0.7555778657204388,1.0,-0.61504242067031,-0.6858490694052143,0.3292538290638261,-0.47105870266771227,-0.6221152666605748,-0.24432178289665357,-0.04854600227961881,-0.8561106494879234,-0.32114518042217494,0.3527921943817539,-0.6984209368803519,-0.595578014388931,-0.33400280621472506,,-0.6663416446781805,-0.3069841674888452,-0.4851532384896344,-0.3340262067439171,-0.8204803471276382,-0.21063449567330628,0.1171345241273275,-0.5146480557515472,-0.8352333924082331,0.4581728750512875,-0.17047600133703333,0.48780952875209005,-0.6067571705250997,-0.8346339248230605,0.04191859616918246,0.5395731138217997,-0.5779946634639461
2,0.9131207044506872,-0.61504242067031,1.0,0.9917311712476775,-0.4923754182781325,0.8051131443772781,0.8034809321813466,0.8770400449467343,0.07427036615940891,0.91248545911588,0.9150877174228321,-0.40142914121163453,0.9904789247162895,0.9839477664597318,0.8986717310853123,,0.9539517414083234,0.780866055913984,0.2816267992173449,0.6726073132727161,0.9373914289941543,0.6775660024337437,0.16501376226237358,0.6014407712074339,0.9147226660859678,0.18213031349466122,0.626857730492917,-0.2405643896444205,0.9953080921173209,0.940060189140774,0.49390941117452875,-0.6511963659272706,0.9637308620923951
3,0.920199400306329,-0.6858490694052143,0.9917311712476775,1.0,-0.5160984719423856,0.8256386798796078,0.801072259760471,0.8591829776805598,0.022396006152744945,0.941855929437848,0.8768609658126187,-0.4299142739241049,0.9997238980615512,0.9662050221814045,0.8871384947970729,,0.9637891924534354,0.7760700954869428,0.32696545856196935,0.6291462329494852,0.965133904216507,0.6658778177300005,0.09556351808944376,0.6037198687646533,0.9279344926424554,0.166520025114811,0.620521970686795,-0.27386858920563567,0.9833231429335672,0.9701939721733656,0.4764950013092012,-0.678157656925379,0.9666666385925275
4,-0.6788876718033844,0.3292538290638261,-0.4923754182781325,-0.5160984719423856,1.0,-0.10918321809906675,0.09448826603255026,-0.5329052138157456,0.7875829941290455,-0.6006627031814082,-0.6509773041911726,0.9868489800613924,-0.5020933980988189,-0.576456264229189,-0.6834120902855901,,-0.7187455540513135,-0.8808548691996965,0.5263273883794836,-0.7677833910561263,-0.3724211809083083,-0.9227453201071971,0.7345154969086982,-0.8964920427254708,-0.5410383796804906,-0.1495386341656823,-0.9323454487087103,-0.5989926002592648,-0.40599178071123226,-0.5509899820343037,0.22213533822274698,0.9658446530466219,-0.6977838367501564
5,0.5441566507954004,-0.47105870266771227,0.8051131443772781,0.8256386798796078,-0.10918321809906675,1.0,0.858420388827236,0.8082583555813971,0.21873424591400942,0.6485849794596924,0.6171727387754723,0.018474220116245013,0.8281036313977674,0.6872350109068589,0.7263686504162223,,0.6721705202714526,0.4845080122961163,0.6658111533487551,0.11684474507427808,0.837939190626449,0.3251604456829954,0.35292314335146835,0.07095433241553728,0.6032201096909822,0.461602836971354,0.3015654956231041,-0.5655804335836574,0.8309761079445501,0.74287172704348,0.849242822125035,-0.2438205951411207,0.725194513603241
6,0.6168492239900822,-0.6221152666605748,0.8034809321813466,0.801072259760471,0.09448826603255026,0.858420388827236,1.0,0.5855128361347546,0.5819701715775129,0.7002515038985854,0.5416216116992594,0.17457550271957006,0.8117996678158647,0.7196719785739844,0.5237802500850764,,0.6219574564191981,0.2665022445095687,0.7580471339265291,0.2045633094993255,0.8751351609499906,0.11007387138603329,0.6047260132760213,0.10191444034403957,0.7281856344806912,0.012724595814051998,0.048189016807104086,-0.7556063807237734,0.8532513818352099,0.7605142790305743,0.6529134652879028,-0.1290720030852791,0.6286311391742664
7,0.6869499081473275,-0.24432178289665357,0.8770400449467343,0.8591829776805598,-0.5329052138157456,0.8082583555813971,0.5855128361347546,1.0,-0.1442465077781667,0.6689948075126495,0.921783558421837,-0.3972534027832238,0.8489453494236802,0.8426100760453217,0.9786288913154128,,0.8358520456843606,0.8646328348744016,0.10428586372067222,0.5497943805177905,0.7217398401148515,0.7806973954481851,0.07580716778435524,0.4472749110204672,0.6336058584505071,0.6219275255766471,0.7623230466876357,0.0006360740195625032,0.8616316719591539,0.7282252915086502,0.6770952171899661,-0.5828533078477197,0.9042741107476368
8,-0.10924753189890075,-0.04854600227961881,0.07427036615940891,0.022396006152744945,0.7875829941290455,0.21873424591400942,0.5819701715775129,-0.1442465077781667,1.0,-0.0682442834925136,-0.13170157137912478,0.799136639181976,0.03838382769952189,0.016691506351746974,-0.26301388119201324,,-0.1965764398796473,-0.5167235538943464,0.6388526384846265,-0.26523634547244734,0.1444767612591173,-0.6007820013278883,0.9489779133198619,-0.4869612958713255,0.04147041004585052,-0.28528627268111184,-0.6616401437486302,-0.7487968954278976,0.16670354619026415,-0.029020915915156268,0.3574852916403989,0.6267153388153575,-0.19351815877271303
9,0.9748803765920543,-0.8561106494879234,0.91248545911588,0.941855929437848,-0.6006627031814082,0.6485849794596924,0.7002515038985854,0.6689948075126495,-0.0682442834925136,1.0,0.7635304207101643,-0.564260866555718,0.9445975560156367,0.91665686426942,0.7541023089936704,,0.9533078973359858,0.7191839839984209,0.26272554054556757,0.6805236261528584,0.9477863597064857,0.6304501247838243,-0.09263106037424376,0.7431770781070497,0.9869489064605651,-0.11839721513413703,0.583597117261115,-0.23651942699938186,0.8904623596742789,0.991314107803432,0.17962132586721416,-0.7805317236538581,0.9104496599002481
10,0.8420195622762552,-0.32114518042217494,0.9150877174228321,0.8768609658126187,-0.6509773041911726,0.6171727387754723,0.5416216116992594,0.921783558421837,-0.13170157137912478,0.7635304207101643,1.0,-0.552983279074106,0.8669037273215608,0.9441436697465014,0.9590021846235267,,0.9103854803895687,0.9141594172272057,-0.09193695047813813,0.822042890241716,0.7240847683488505,0.8670994636120501,0.0303596226299442,0.6967188176477018,0.7719189115273994,0.34582455729240535,0.8278065560673556,0.13776552127522512,0.8900065673823735,0.7769457153003764,0.40650292213614403,-0.7266386621958311,0.943201342330786
11,-0.6456314205673184,0.3527921943817539,-0.40142914121163453,-0.4299142739241049,0.9868489800613924,0.018474220116245013,0.17457550271957006,-0.3972534027832238,0.799136639181976,-0.564260866555718,-0.552983279074106,1.0,-0.4174235493525201,-0.5009907663068508,-0.5681438606322193,,-0.6513115185158879,-0.7998464566190024,0.5700093573737426,-0.7566649318756223,-0.3054075425637991,-0.8574653603524242,0.7919063741593724,-0.9131363491805472,-0.5111990214709577,-0.008802691897282519,-0.866788832930906,-0.622894684749093,-0.3120349346348737,-0.49693972419211546,0.37294651725017297,0.9538356703767621,-0.611010731485574
12,0.9196712489013509,-0.6984209368803519,0.9904789247162895,0.9997238980615512,-0.5020933980988189,0.8281036313977674,0.8117996678158647,0.8489453494236802,0.03838382769952189,0.9445975560156367,0.8669037273215608,-0.4174235493525201,1.0,0.9634365914665973,0.8762298891519983,,0.9597702286964817,0.7618692289896566,0.3447857116612512,0.6198662250724292,0.9707379727738802,0.6495875466648349,0.10604104806365199,0.5960822477242597,0.9316742047593048,0.15077842112135026,0.6032978777727049,-0.29378790600024557,0.9835199101096713,0.9729616353670963,0.4753486794608217,-0.6687084164482858,0.9608352367146985
13,0.9514352893021356,-0.595578014388931,0.9839477664597318,0.9662050221814045,-0.576456264229189,0.6872350109068589,0.7196719785739844,0.8426100760453217,0.016691506351746974,0.91665686426942,0.9441436697465014,-0.5009907663068508,0.9634365914665973,1.0,0.892356128178008,,0.967366326745687,0.8210157463096557,0.13301359330867674,0.7925817766697423,0.890457828222715,0.7435144411861806,0.09437451293249842,0.7151699702625032,0.9323949422907976,0.10408910570021118,0.6892933582641649,-0.11068809314313338,0.969838775656389,0.9231396868095113,0.358620763237825,-0.7263089490542386,0.9661385689970676
14,0.7888319463048025,-0.33400280621472506,0.8986717310853123,0.8871384947970729,-0.6834120902855901,0.7263686504162223,0.5237802500850764,0.9786288913154128,-0.26301388119201324,0.7541023089936704,0.9590021846235267,-0.5681438606322193,0.8762298891519983,0.892356128178008,1.0,,0.9106026760501108,0.943902486633494,-0.009604558246260112,0.6821213304779756,0.7438821525840632,0.8784044468721286,-0.07590365396759692,0.6190344598377502,0.7182377304125555,0.5112400954977848,0.8586004438963141,0.10576981709337786,0.8677787363560178,0.7893757297953669,0.5146527792531277,-0.735586516617452,0.9575914959646512
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.967630423575517,-0.6663416446781805,0.9539517414083234,0.9637891924534354,-0.7187455540513135,0.6721705202714526,0.6219574564191981,0.8358520456843606,-0.1965764398796473,0.9533078973359858,0.9103854803895687,-0.6513115185158879,0.9597702286964817,0.967366326745687,0.9106026760501108,,1.0,0.8863372479203483,0.08847651582459082,0.7741425588279286,0.8931937986819477,0.8141372954621413,-0.13255484283715513,0.7851260027602253,0.9331291711958878,0.12825786688809687,0.7759859886565884,-0.03540167199402001,0.921553983698681,0.9547131047326631,0.28073493404883243,-0.8466124689136946,0.9901987174428633
